Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2020-233903,26/05/2020 12:56,Term 2,Violence,Regional North,Brisbane Water,Assault,,,Staff member reported an assault by a student on school grounds. No injuries were sustained. Executive staff and parents are aware.,1,On workplace grounds
S-2020-233954,26/05/2020 13:13,Term 2,Violence,Rural South and West,Orange,Assault,,,A student assaulted xxxxx staff members on school grounds. First aid was administered. The school went into lockdown. Parents were contacted and collected the student from school grounds. Lockdown ceased and school resumed normal operations. The school are managing the matter. Supports are in place. Executive staff are aware.,1,On workplace grounds
S-2020-233974,26/05/2020 13:24,Term 2,Welfare,Metropolitan South & South West,Cowpasture,Attempted Suicide,,,"Employee reports a student had
 attempt to commit suicide by XXXX. School contacted the ambulance. The paramedics assessed the student and gave clearance for the parent to take the student home and seek further medical treatment. Parent was aware of the situation and on the school site at the time. Parent took student home. School managing on a local level and all supports in place for student",1,On workplace grounds
S-2020-234070,26/05/2020 14:07,Term 2,Welfare,Regional North,Brisbane Water,Student Behaviour,,,A student became extremely agitated and Police were called to attend.  School was placed in lockdown and supports are in place for the students. Parent was contacted and collected the student.,1,On workplace grounds
S-2020-234076,26/05/2020 14:09,Term 2,Violence,Metropolitan North,Quakers Hill,Assault,,,"Executive staff member reports that xxxxx students were involved in a physical altercation on school grounds. One student sustained an injury. First aid was administered. Incident was xxxxx and filmed by other students. Parents are aware of the incident.  Director, Educational Leadership was notified.",1,On workplace grounds
S-2020-234208,26/05/2020 14:57,Term 2,Weapon,Rural South and West,Hume,Possession of a Weapon,,,Executive staff member reports XXXX students used XXXX on school grounds. No one was injured and no threats were made. The XXXX has been confiscated and secured. Parents were called. Police will be notified. The school is continuing to manage.,1,On workplace grounds
S-2020-234395,26/05/2020 16:02,Term 2,Violence,Metropolitan North,Gordon,Assault,,,"School executive reports a physical altercation between xxxxx students on school grounds. Staff intervened.  xxxxx students sustained injuries . First aid was offered. The incident was xxxxx by other students and filmed. Parents and carers informed. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2020-234571,27/05/2020 9:17,Term 2,Violence,Regional South,South Coast,Assault,,,"A student assaulted another student on school grounds, causing an injury. First aid was applied. An ambulance was called and conveyed the injured student to hospital for treatment. The student has xxxxx xxxxx xxxxx. The incident will be reported to police. The matter is also being managed locally. Support is in place.",1,On workplace grounds
S-2020-234610,27/05/2020 9:40,Term 2,Violence,Metropolitan South,Georges River,Assault,,,"Executive staff member reports that the school is currently in lockdown due to a student assaulting a xxxxx of the xxxxx and another student. No injuries were sustained. Police and ambulance have been contacted. Parents are aware. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2020-234708,27/05/2020 10:20,Term 2,Emergency Situation,Regional North and West,Hunter,Utility Failure,,,Employee reports an unplanned water outage has caused the water supply to the school to be temporarily lost. School is still operational at this stage. Asset Management Unit will be contacted. Director Educational Leadership is aware.,1,On workplace grounds
S-2020-234753,27/05/2020 10:34,Term 2,Welfare,Regional South,Macarthur,Student Welfare Concerns,Absconding / Missing Student,,Executive staff reports a student absconded from school grounds. Carer and relevant stakeholders have been notified and are currently trying to locate the student. The school is continuing to manage the matter and support will be organised.,1,On workplace grounds
S-2020-234921,27/05/2020 11:38,Term 2,Welfare,Rural South and West,Orange,Attempted Suicide,,Assault,"Executive staff member reports that a student has attempted suicide off school grounds, following an assault by XXXX other students on school grounds. Injuries sustained, first aid applied and further medical treatment has been sought. Parents are aware. Supports are in place. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2020-234926,27/05/2020 11:39,Term 2,Violence,Regional South,Wollondilly,Assault,,,"Employee reports xxxxx students were involved in a physical altercation on school grounds. First aid administered. A staff member intervened and sustained an injury from being xxxxx by a xxxxx student. No first aid required. Police and ambulance were called. Students were assessed on site by paramedics. The altercation was xxxxx and filmed by other students. Media Unit will be advised. Parents contacted and Director, Educational, Leadership will be informed.",1,On workplace grounds
S-2020-235034,27/05/2020 12:22,Term 2,Violence,Regional North and West,Upper Hunter,Assault,,,"xxxxx students were involved in a physical altercation on school grounds, resulting in injuries. One student's parent conveyed them to the hospital for treatment. The incident was reported to police. The matter is also being managed locally and support is in place.",1,On workplace grounds
S-2020-235155,27/05/2020 13:36,Term 2,Welfare,Regional North and West,Lithgow,Student Welfare Concerns,Absconding / Missing Student,Threat / Intimidation / Offens. Conduct,"Executive staff reports a student in a heightened state was verbally aggressive towards the school. Shortly after, XXXX other students absconded with the student off school grounds. XXXX of the absconding students has not been located since the incident. Police have been notified regarding the heightened student. School has attempted to notify parents.",1,On workplace grounds
S-2020-235192,27/05/2020 13:56,Term 2,Weapon,Regional North,Callaghan,Possession of a Weapon,,Threat / Intimidation / Offens. Conduct,"Executive staff member reports that a student has used a prohibited item on school grounds. Student was then found in possession of another prohibited item and weapon. No injuries. Items have been confiscated. Student has posted inappropriate content on a social media platform. The student absconded from school grounds. Carers and police will be contacted. Supports will be organised. Director, Educational Leadership will be informed.",1,On workplace grounds
